,Net Minting Rate,KPI C,Experiment Name,State Set,Params Set,timestep,param_minimum_stake_servicer,param_minimum_stake_period_servicer,param_minimum_pause_time,param_max_chains_servicer,param_relays_to_tokens_multiplier,param_slash_fraction_downtime,param_downtime_jail_duration,param_minimum_servicers_per_session,param_maximum_servicers_per_session,param_application_fee_per_relay,param_minimum_application_stake,param_app_burn_per_session,param_app_burn_per_relay,param_block_proposer_allocation,param_dao_allocation,param_servicer_allocation,param_stake_per_app_delegation,param_gateway_fee_per_relay,param_gateway_minimum_stake,param_session_token_bucket_coefficient,param_dao_fee_percentage,param_validator_fee_percentage,param_transaction_fee,param_application_max_number,param_servicer_max_number,param_service_max_number,param_gateway_max_number,param_service_max_number_link,param_application_leave_probability,param_gateway_leave_probability,param_service_leave_probability,param_servicer_leave_probability,param_service_unlinking_probability,param_gateway_undelegation_probability,param_relays_per_session_gamma_distribution_shape,param_relays_per_session_gamma_distribution_scale,param_average_session_per_application,param_servicer_jailing_probability,param_uses_gateway_probability,param_applications_use_min_servicers,param_applications_use_max_servicers,param_lambda_ewm_revenue_expectation,param_service_linking_probability_normal,param_service_linking_probability_just_joined,param_kick_bottom_probability,param_application_join_function,param_servicer_join_function,param_service_join_function,param_gateway_join_function,param_service_linking_function,param_gateway_delegation_function,param_relay_requests_function,param_submit_relay_requests_function,param_submit_relay_requests_policy_function,param_application_leave_function,param_service_leave_function,param_servicer_leave_function,param_gateway_leave_function,param_service_unlinking_function,param_gateway_undelegation_function,param_servicer_stake_function,param_application_stake_function,param_jailing_function,param_gateway_stake_function,param_application_minimum_stake,KPI E,KPI 1,KPI 3,KPI 11,KPI 14,total_relays,processed_relays,kpi_a,floating_supply,circulating_supply,dao_value_capture,POKT_burned_cummulative,POKT_minted_cummulative,POKT_net_mint_cummulative,burn_rate_cummulative,mint_rate_cummulative,net_mint_rate_cummulative
56,3.0569223746543054e-05,0.2617082744463752,gateway_viability_sweep_ag1_57,Base,gateway_viability_sweep_ag1_57,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,-54262724948.81537,-34080286055680.0,0.02825098172313819,631.100188580258,22005357510.0,22005357510.0,1.0,1.5215637266002252e+16,1.5213087266002252e+16,3.615589845142721e-06,246615945708.64886,1970606591900.0,1723990646191.351,1.7744090188524114e-05,0.00014114519920170604,0.00012340110901318192
57,3.6604579624420215e-05,0.2598177169597511,gateway_viability_sweep_ag1_58,Base,gateway_viability_sweep_ag1_58,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,-31561009702.436832,-34132741552030.0,0.006489514144777309,110.13169212230783,25690411131.0,25690411131.0,1.0,1.5215729094980606e+16,1.5213179755720746e+16,4.22103580474912e-06,274463199553.30875,1968854580500.0,1694391380946.6912,3.945034736380442e-06,3.3259543972691755e-05,2.9314509236311316e-05
58,9.793662043724643e-05,0.2633563747013154,gateway_viability_sweep_ag1_59,Base,gateway_viability_sweep_ag1_59,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,163552102767.32855,-34243235086690.0,0.013006410548319209,42.91891904053662,69114416116.0,69114416116.0,1.0,1.5216662272540078e+16,1.5213962272540078e+16,1.1355062407504747e-05,28846311310.220497,225726455800.0,196880144489.7795,4.378379587117994e-06,3.362265932857027e-05,2.9244279741452272e-05
59,0.00010286236510001505,0.26081725990356514,gateway_viability_sweep_ag1_60,Base,gateway_viability_sweep_ag1_60,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,196862274061.38583,-34205447599870.0,0.010089932049458628,145.08951222638515,72541419800.0,72541419800.0,1.0,1.5216737218592786e+16,1.5214787218742786e+16,1.1918038425924804e-05,32882065863.865475,248203291575.0,215321225711.13452,1.1428840526794275e-05,9.952069208595842e-05,8.809185155916415e-05
60,1.2995060210110117e-05,0.24333022728379572,gateway_viability_sweep_ag1_61,Base,gateway_viability_sweep_ag1_61,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,-113104883318.66481,-34047582518020.0,0.01381355138890337,1119.4955975447635,8890047521.0,8890047521.0,1.0,1.5215369872078558e+16,1.5212970160870258e+16,1.4607090405634247e-06,87196532446.87187,708523101450.0,621326569003.1282,1.4303789274118957e-05,9.62395920311687e-05,8.193580275704975e-05
61,1.2168103894738664e-05,0.24116886924124148,gateway_viability_sweep_ag1_62,Base,gateway_viability_sweep_ag1_62,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,-119112300275.19444,-34028321422810.0,0.023699493157102576,316.69688282975574,8418009164.0,8418009164.0,1.0,1.5215357289795728e+16,1.5212357514218228e+16,1.3831507289087992e-06,102439193865.18967,666034390050.0,563595196184.8103,4.234782704271992e-05,0.00031035101465151676,0.0002680031876087968
62,3.668631403651264e-05,0.24958830110825725,gateway_viability_sweep_ag1_63,Base,gateway_viability_sweep_ag1_63,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,-30815679356.047684,-34073185694950.0,0.027422376083170632,79.96532843076193,25343478786.0,25343478786.0,1.0,1.5215730338583852e+16,1.5213030979467712e+16,4.164033200576148e-06,3287924217606.1763,26190173780775.0,22902249563168.824,1.612148031368769e-06,1.4607208241478885e-05,1.2995060210110117e-05
63,3.6322032726585726e-05,0.24282615655865605,gateway_viability_sweep_ag1_64,Base,gateway_viability_sweep_ag1_64,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,-44512373639.34154,-34126765166530.0,0.004741832885375515,106.98107809735451,25434436572.0,25434436572.0,1.0,1.521572479598102e+16,1.521332562648212e+16,4.17897947031982e-06,274245675078.42245,2023769362025.0,1749523686946.5776,3.621044869441334e-05,0.0002873894276986541,0.00025117897900424075
64,0.00011330733751779148,0.25165208355441915,gateway_viability_sweep_ag1_65,Base,gateway_viability_sweep_ag1_65,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,232480851422.80392,-34233253308280.0,0.007215489356780652,26.735420474593493,78824263676.0,78824263676.0,1.0,1.5216896140646746e+16,1.5214198493785366e+16,1.2950129022378345e-05,269979386863.52032,2147548504000.0,1877569117136.4797,1.095467321160858e-05,9.754253000679982e-05,8.658785679519125e-05
65,0.00011136195924978024,0.246242515033885,gateway_viability_sweep_ag1_66,Base,gateway_viability_sweep_ag1_66,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,229790155814.89346,-34196527510720.0,0.023466599457188087,101.66221657823405,78754183220.0,78754183220.0,1.0,1.5216866541381582e+16,1.5214018939557622e+16,1.2938640614647455e-05,60024382651.75829,506049687175.0,446025304523.2417,1.4885081221436639e-05,0.00010295330400681664,8.806822278538001e-05
66,1.2939725068426485e-05,0.24442093526226305,gateway_viability_sweep_ag1_67,Base,gateway_viability_sweep_ag1_67,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,-116701785698.43706,-34043429819080.0,0.01161357555336706,1205.8049665387214,9029058232.0,9029058232.0,1.0,1.5215369030144814e+16,1.5212669307172694e+16,1.4835496294067893e-06,66617799156.04621,511574549825.0,444956750668.9538,0.0002773633866110864,0.0020557479905214215,0.0017783846039103354
67,1.4151744297624297e-05,0.2405236345967384,gateway_viability_sweep_ag1_68,Base,gateway_viability_sweep_ag1_68,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,-107972368420.05411,-34037734344670.0,0.018675052730582717,2825.3239098356116,9928131663.0,9928131663.0,1.0,1.521538747122637e+16,1.521238774195821e+16,1.6312722162108735e-06,173891776090.0716,1514224462575.0,1340332686484.9285,3.468864899035671e-05,0.00029373458376052617,0.00025904593477016943
68,4.083598679513647e-05,0.2478049845391699,gateway_viability_sweep_ag1_69,Base,gateway_viability_sweep_ag1_69,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,-18373584936.827858,-34067485111120.0,0.009899463683461082,65.26860644040774,28340924058.0,28340924058.0,1.0,1.5215793476569444e+16,1.5212944144346484e+16,4.656505073037659e-06,217634616203.0435,1464301960400.0,1246667344196.9565,3.727780676931519e-05,0.0002895696962275251,0.0002522918894582099
69,3.7041657539498185e-05,0.2513714618129625,gateway_viability_sweep_ag1_70,Base,gateway_viability_sweep_ag1_70,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,-25399200495.343693,-34087616196400.0,0.016466585967244745,85.52426831970945,26641375602.0,26641375602.0,1.0,1.5215735745196592e+16,1.5213036545443772e+16,4.377280823594906e-06,644329478633.4089,4722044114850.0,4077714636216.591,0.00011636128730237947,0.0008530147214781924,0.0007366534341758129
70,0.0001149854677751101,0.24934723588963187,gateway_viability_sweep_ag1_71,Base,gateway_viability_sweep_ag1_71,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,279307916310.3115,-34295755030120.0,0.026642929686894207,19.200500799315176,80950774481.0,80950774481.0,1.0,1.5216921673686984e+16,1.5214373793090024e+16,1.3299473448277937e-05,550948210514.2417,4372679616525.0,3821731406010.7583,0.00010881867226573776,0.0008639232541430693,0.0007551045818773315
71,0.00012340110901318192,0.2454796376466074,gateway_viability_sweep_ag1_72,Base,gateway_viability_sweep_ag1_72,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,20,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,30,2000000000000.0,100,0.1,0.9,0.01,100,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,205724822049.55792,-34246086919180.0,0.018804902944308345,31.957982697073696,85901940160.0,85901940160.0,1.0,1.5217049719117412e+16,1.5214501512099832e+16,1.4112785596636171e-05,166677238761.61792,1484126386000.0,1317449147238.382,2.3884829273052693e-05,0.00017840127467601475,0.00015451644540296207
72,2.9314509236311316e-05,0.1914508951442738,gateway_viability_sweep_ag1_73,Base,gateway_viability_sweep_ag1_73,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,-63980938599.77586,-98383163092.04803,0.01115085626254966,2303.4002254675024,20241987487.0,20241987487.0,1.0,1.5215618175305048e+16,1.5183963604128148e+16,3.3258641040137563e-06,226479073250.89075,1566452243875.0,1339973170624.1094,2.7254503009092322e-05,0.00018370608569650656,0.00015645158268741424
73,2.9244279741452272e-05,0.16313806502488745,gateway_viability_sweep_ag1_74,Base,gateway_viability_sweep_ag1_74,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,-67316304972.03422,-81996509869.69693,0.036390481281237334,1460.8185764758255,20462981993.0,20462981993.0,1.0,1.521561710675118e+16,1.518548026350692e+16,3.3621748213020636e-06,4220131675394.684,31278559572800.0,27058427897405.316,1.6634996536970335e-06,1.3831603548435698e-05,1.2168103894738664e-05
74,8.809185155916415e-05,0.19126773354601456,gateway_viability_sweep_ag1_75,Base,gateway_viability_sweep_ag1_75,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,132191146068.5657,-248253643356.25058,0.023554787419994318,1564.6140003308753,60568978503.0,60568978503.0,1.0,1.5216512482687232e+16,1.5184415342708152e+16,9.951199801238414e-06,527793766039.2011,4469222258325.0,3941428492285.799,7.677111231868705e-05,0.0006489293819163262,0.0005721582695976392
75,8.193580275704975e-05,0.16168278576153075,gateway_viability_sweep_ag1_76,Base,gateway_viability_sweep_ag1_76,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,132048257000.47836,-244683661370.2166,0.002633975789371373,2124.416592676565,58572078416.0,58572078416.0,1.0,1.5216418817345034e+16,1.5178926924166254e+16,9.623177914097426e-06,567188247369.5659,4405852777525.0,3838664530155.434,7.622115865090498e-05,0.0006185944494127856,0.0005423732907618807
76,0.0002680031876087968,0.16996324515460884,gateway_viability_sweep_ag1_77,Base,gateway_viability_sweep_ag1_77,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,727785687523.6893,-826818735351.7223,0.021996465148232565,56.854477937943216,188881764594.0,188881764594.0,1.0,1.5219249864636534e+16,1.5185641274729634e+16,3.102679338391343e-05,1770457017901.3127,12978765833775.0,11208308815873.688,0.00021920919392443775,0.001633637685195366,0.0014144284912709281
77,0.00025117897900424075,0.16489396280083243,gateway_viability_sweep_ag1_78,Base,gateway_viability_sweep_ag1_78,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,5,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,734748412410.1598,-619428416559.2716,0.009801689733404284,63.18680776139305,174907184661.0,174907184661.0,1.0,1.5218993881406472e+16,1.5184640411360772e+16,2.8731733154892654e-05,1655694831657.6306,13144741036175.0,11489046204517.37,0.0002055057767520977,0.001757340365744728,0.0015518345889926305
78,8.658785679519125e-05,0.09789220678438257,gateway_viability_sweep_ag1_79,Base,gateway_viability_sweep_ag1_79,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,123081074091.78807,-226859628986.6676,0.009126689359333032,63.288000427699835,59365055440.0,59365055440.0,1.0,1.5216489599147842e+16,1.5183460431758462e+16,9.75341568484431e-06,363411789162.8561,2714406105975.0,2350994316812.144,2.0258427596933053e-06,1.3620206674756553e-05,1.1594363915063246e-05
79,8.806822278538e-05,0.10870690862365105,gateway_viability_sweep_ag1_80,Base,gateway_viability_sweep_ag1_80,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,100000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,141677470147.50308,-249862514832.90298,0.011135904770817521,367.37599067224863,62658089755.0,62658089755.0,1.0,1.5216512123170996e+16,1.5184627998237296e+16,1.0294430985911725e-05,414681955146.0327,2795119718875.0,2380437763728.9673,1.5174433775083748e-06,1.263176690380069e-05,1.1114323526292317e-05
80,0.00025904593477016943,0.10341854624887585,gateway_viability_sweep_ag1_81,Base,gateway_viability_sweep_ag1_81,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,857757316600.0712,-797953360280.2422,0.01357275915088111,56.48133458269116,178768890333.0,178768890333.0,1.0,1.5219113578493214e+16,1.5185265680182994e+16,2.9365858465043942e-05,1168085690075.809,9873572259050.0,8705486568974.191,1.4059704266811117e-06,1.2566012830160453e-05,1.116004240347934e-05
81,0.0002522918894582099,0.10077166051540776,gateway_viability_sweep_ag1_82,Base,gateway_viability_sweep_ag1_82,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,300000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,678316894217.6511,-689983764246.4493,0.007838179139092943,35.96884282143079,176234111101.0,176234111101.0,1.0,1.5219010814530756e+16,1.5185061987726956e+16,2.89496730268742e-05,1159718050345.981,9412021038850.0,8252302988504.02,5.4687382854724925e-06,4.144477005802396e-05,3.5976031772551464e-05
82,0.0007366534341758129,0.10736978578408367,gateway_viability_sweep_ag1_83,Base,gateway_viability_sweep_ag1_83,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,1000000000000.0,1.0,2683340370862.7437,-2258070289963.77,0.00693848394212851,9.465327851457493,519150633351.0,519150633351.0,1.0,1.522638045881631e+16,1.519757040486525e+16,8.5238687988869e-05,3335305622423.0547,24856078610975.0,21520772988551.945,5.851910358402795e-06,3.8129260307120484e-05,3.2277349948717685e-05
83,0.0007551045818773315,0.10454338400341183,gateway_viability_sweep_ag1_84,Base,gateway_viability_sweep_ag1_84,365,150000000000.0,10,10,15,25,1e-06,3600000000000,1,5,30,150000000000.0,0,0,0.05,0.1,0.85,150000000000.0,20,1000000000000.0,100,0.1,0.9,0.01,20,20,10,25,15,0.01,0.01,0.0025,0.01,0.01,0.01,5,900000,24,0.001,0.5,1,3,0.9,0.01,0.5,0.5,simple_unfiform,simple_unfiform,simple_unfiform,simple_unfiform,basic,basic,test,basic_gamma,V1,basic,basic,basic,basic,basic,basic,basic,basic,basic,basic,2000000000000.0,1.0,2446837605313.4775,-1985303995042.2043,0.011401785544842573,9.888106731005735,525789641447.0,525789641447.0,1.0,1.5226661196204758e+16,1.5191749636813298e+16,8.632714659538805e-05,3126805771102.6343,26738236190950.0,23611430419847.367,1.856494141561274e-05,0.00012027233898073247,0.00010170739756511973
